antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'party=republican', 'state=New York'})",frozenset({'label=pants-fire'}),0.050203287961817215,0.18508043132402333,0.012197277709033056,0.24295774647887325,1.3127143952540459,1.0,0.0029056315191757776,1.0764518953673368,0.2508112219713705,0.05467511885895404,0.07102211970303383,0.15443016263771742
frozenset({'state=Georgia'}),frozenset({'party=republican'}),0.03570797242354605,0.4986742089446703,0.02333392257380237,0.6534653465346535,1.3104053404276976,1.0,0.005527277672472443,1.44668299704538,0.2456489736966365,0.04565894154271879,0.30876356323925774,0.3501286321471566
frozenset({'subject=immigration'}),frozenset({'party=republican'}),0.05639031288668906,0.4986742089446703,0.03676860526780979,0.6520376175548589,1.307542290857085,1.0,0.008648210596897677,1.4407470932130644,0.2492623641813413,0.07094133697135062,0.3059156567376011,0.36288516822443406
frozenset({'subject=climate-change'}),frozenset({'party=republican'}),0.015732720523245536,0.4986742089446703,0.010252784161216192,0.651685393258427,1.3068359693948677,1.0,0.0024072821997391455,1.4392901743201403,0.23854600178359106,0.020336605890603085,0.30521307110822343,0.33612273916732055
frozenset({'subject=crime'}),frozenset({'party=democrat'}),0.04012727594131165,0.2481880855577161,0.012904366271875552,0.32158590308370044,1.2957346536641692,1.0,0.002945254477355214,1.1081902894701199,0.23777845051590604,0.04685494223363287,0.09762789883482094,0.18679010253900122
frozenset({'subject=terrorism'}),frozenset({'party=republican'}),0.03358670673501856,0.4986742089446703,0.02156620116669613,0.6421052631578947,1.287624769118827,1.0,0.004817376754554119,1.4007632397134213,0.231139444715986,0.04222914503288336,0.28610348155296567,0.3426761693315174
frozenset({'subject=candidates-biography'}),frozenset({'label=pants-fire'}),0.07053208414353898,0.18508043132402333,0.01679335336750928,0.23809523809523808,1.2864419884477192,1.0,0.0037392448120407793,1.0695819338872194,0.23955876759224037,0.07031828275351591,0.06505526288606547,0.1644153363351071
frozenset({'subject=economy'}),"frozenset({'party=republican', 'label=barely-true'})",0.09386600671734134,0.18755524129397208,0.022626834010959874,0.24105461393596989,1.2852459481958356,1.0,0.005021772471787315,1.0704917292131535,0.2449293430550137,0.08743169398907105,0.06584985879803777,0.18084775937137798
"frozenset({'label=false', 'subject=federal-budget'})",frozenset({'party=republican'}),0.03234930175004419,0.4986742089446703,0.020682340463143007,0.639344262295082,1.2820880864244166,1.0,0.004550578003027283,1.3900396933806871,0.22737790768481314,0.0405264980949082,0.28059608314643125,0.3404094583364811
frozenset({'state=Oregon'}),frozenset({'label=false'}),0.022096517588828,0.44316775676153436,0.012550821990454304,0.568,1.2816816912644595,1.0,0.002758357858371611,1.2889635260149666,0.22474107115578507,0.027723545490042953,0.2241828571428571,0.29816035101715194
frozenset({'state=Texas'}),"frozenset({'party=republican', 'label=false'})",0.10040657592363443,0.22962701078310058,0.02952094749867421,0.29401408450704225,1.2803985189040323,1.0,0.006464885606363598,1.0912016405865308,0.2434357066962558,0.09823529411764707,0.08357909042137174,0.21128725780394453
frozenset({'state=Virginia'}),"frozenset({'party=republican', 'label=false'})",0.04118790878557539,0.22962701078310058,0.012020505568322432,0.2918454935622318,1.2709545474068862,1.0,0.0025626491934837483,1.0878600393184095,0.2223478440048586,0.04644808743169399,0.08076410212977173,0.17209672676571944
frozenset({'subject=immigration'}),"frozenset({'party=republican', 'label=barely-true'})",0.05639031288668906,0.18755524129397208,0.013434682694007424,0.23824451410658307,1.2702631633373613,1.0,0.002858383953901875,1.0665427079309586,0.2254762280373094,0.05828220858895705,0.062391039229969615,0.15493752566780614
"frozenset({'label=barely-true', 'subject=immigration'})",frozenset({'party=republican'}),0.02121265688527488,0.4986742089446703,0.013434682694007424,0.6333333333333333,1.2700342668084603,1.0,0.0028564778021282593,1.3672521574236263,0.2172276455994601,0.026527050610820245,0.2686060178655383,0.3301370672338414
"frozenset({'party=republican', 'state=Florida'})",frozenset({'label=barely-true'}),0.055506452183135935,0.3717518119144423,0.026162276825172352,0.4713375796178344,1.267882400331949,1.0,0.005527652653149216,1.1883730786678621,0.22370011786070174,0.06522697223446453,0.15851341809175273,0.27085661672284966
"frozenset({'state=Florida', 'label=barely-true'})",frozenset({'party=republican'}),0.04154145306699664,0.4986742089446703,0.026162276825172352,0.6297872340425531,1.262923212682993,1.0,0.005446625578575653,1.3541558723908327,0.2172094170895351,0.05089408528198074,0.2615325750982803,0.34112544970472214
frozenset({'subject=deficit'}),frozenset({'party=republican'}),0.018030758352483647,0.4986742089446703,0.011313417005479937,0.627450980392157,1.2582382829062149,1.0,0.002321942847382647,1.3456639654643063,0.20900652565256536,0.022385449457852397,0.2568724245692638,0.32506898541054147
frozenset({'subject=jobs'}),frozenset({'party=democrat'}),0.06346119851511402,0.2481880855577161,0.01979847975958989,0.31197771587743733,1.2570213238736916,1.0,0.004048166392925566,1.0927144829343316,0.21832362616620835,0.06783767413688674,0.08484785768132214,0.19587489782475856
frozenset({'subject=message-machine-2012'}),frozenset({'label=barely-true'}),0.028813858935831712,0.3717518119144423,0.013434682694007424,0.46625766871165647,1.2542176090831387,1.0,0.0027230784263648413,1.177062697217769,0.2087037533768896,0.034703196347031964,0.1504275835401915,0.2511982589873071
"frozenset({'party=democrat', 'subject=taxes'})",frozenset({'label=barely-true'}),0.02439455541806611,0.3717518119144423,0.011313417005479937,0.46376811594202905,1.2475207949995522,1.0,0.002244696827966585,1.17159797237577,0.2033713082080088,0.02939825447864033,0.14646489360834505,0.24710041555541776
frozenset({'state=Florida'}),frozenset({'label=barely-true'}),0.08997701962170762,0.3717518119144423,0.04154145306699664,0.46168958742632615,1.241929622477759,1.0,0.00809233299196551,1.1670741888158718,0.21406206087057156,0.09886411442995373,0.14315644233841504,0.2867173567183937
frozenset({'subject=taxes'}),"frozenset({'party=republican', 'label=barely-true'})",0.09492663956160509,0.18755524129397208,0.022096517588828,0.23277467411545624,1.241099275656113,1.0,0.00429252880062524,1.0589389209347986,0.21463749999999987,0.08486082824168363,0.05565847072914184,0.17529402885791662
"frozenset({'party=republican', 'state=Virginia'})",frozenset({'label=false'}),0.021919745448117377,0.44316775676153436,0.012020505568322432,0.5483870967741935,1.237425531093583,1.0,0.0023063811492963996,1.2329856814566023,0.19617057016191614,0.026531408505657432,0.18896057347670248,0.28775557471338314
frozenset({'state=Florida'}),frozenset({'party=republican'}),0.08997701962170762,0.4986742089446703,0.055506452183135935,0.6168958742632612,1.2370719463691133,1.0,0.010637233100081807,1.3085888597290398,0.21058762539654252,0.10411140583554376,0.23581803974163212,0.3641019605275895
frozenset({'subject=federal-budget'}),frozenset({'party=republican'}),0.06805727417359024,0.4986742089446703,0.04189499734841789,0.6155844155844156,1.2344420556402123,1.0,0.007956589986972233,1.304124524029067,0.203786583687085,0.07982485685415965,0.23320205887201656,0.34979858850826595
"frozenset({'label=false', 'subject=foreign-policy'})",frozenset({'party=republican'}),0.021035884744564255,0.4986742089446703,0.012904366271875552,0.6134453781512605,1.2301526069484867,1.0,0.002414313087428715,1.296908024686614,0.19111295804330738,0.02546215556330659,0.2289352976733713,0.3196613633046271
"frozenset({'label=false', 'state=Florida'})",frozenset({'party=republican'}),0.038359554534205406,0.4986742089446703,0.023510694714512993,0.6129032258064516,1.2290654194920585,1.0,0.00438177420169817,1.295091626892935,0.19380804953560377,0.045783132530120486,0.22785386050320766,0.33002481389578164
"frozenset({'party=republican', 'subject=elections'})",frozenset({'label=false'}),0.029874491780095457,0.44316775676153436,0.01626303694537741,0.5443786982248521,1.22838065251615,1.0,0.003023625438801608,1.222138300094814,0.1916454081632654,0.035603715170278646,0.18176199868507567,0.29053797296563705
frozenset({'state=Wisconsin'}),frozenset({'party=democrat'}),0.08007777974191267,0.2481880855577161,0.02439455541806611,0.304635761589404,1.2274391049225486,1.0,0.004520204568208345,1.081177134102713,0.2014253250008355,0.08027923211169284,0.07508217806519123,0.20146317994000112
"frozenset({'label=false', 'state=Florida'})",frozenset({'party=democrat'}),0.038359554534205406,0.2481880855577161,0.011666961286901185,0.3041474654377881,1.2254716609555323,1.0,0.002146576884209937,1.0804184465826199,0.1913268716577541,0.04244372990353698,0.07443268562933629,0.17557800622316755
"frozenset({'subject=federal-budget', 'label=barely-true'})",frozenset({'party=republican'}),0.028106770372989216,0.4986742089446703,0.01714689764893053,0.610062893081761,1.2233696512454881,1.0,0.0031307761671906364,1.2856580770612487,0.18786587812625408,0.03364550815123135,0.22218821797021227,0.32222393147530093
"frozenset({'party=democrat', 'state=Florida'})",frozenset({'label=barely-true'}),0.0265158211065936,0.3717518119144423,0.012020505568322432,0.4533333333333333,1.219451577112062,1.0,0.002163201027547048,1.1492344904004106,0.18486097907476035,0.031121281464530887,0.12985556180829108,0.24283404660009508
"frozenset({'party=republican', 'subject=jobs'})",frozenset({'label=barely-true'}),0.0309351246243592,0.3717518119144423,0.013964999116139297,0.45142857142857146,1.2143278309897425,1.0,0.0024648104852346836,1.1452440928642982,0.1821334724922532,0.035925420645748066,0.1268236996543131,0.24449697710753346
frozenset({'subject=elections'}),frozenset({'label=pants-fire'}),0.05904189499734842,0.18508043132402333,0.0132579105532968,0.2245508982035928,1.2132611567695555,1.0,0.0023304111609998603,1.0509001387558927,0.18680443359008084,0.05742725880551302,0.048434800680634396,0.1480920680129712
frozenset({'subject=education'}),frozenset({'party=democrat'}),0.062047021389429025,0.2481880855577161,0.01856107477461552,0.29914529914529914,1.205316921128887,1.0,0.0031617433214144695,1.0727072437774052,0.1816111141026332,0.06363636363636363,0.06777920462378492,0.18696581196581197
frozenset({'subject=immigration'}),"frozenset({'party=republican', 'label=false'})",0.05639031288668906,0.22962701078310058,0.015555948382534912,0.27586206896551724,1.2013485174271987,1.0,0.002607209397240748,1.0638484136804802,0.17761802173098537,0.05751633986928104,0.06001645803991075,0.1718032438745985
frozenset({'subject=elections'}),"frozenset({'party=republican', 'label=false'})",0.05904189499734842,0.22962701078310058,0.01626303694537741,0.2754491017964072,1.1995500915029065,1.0,0.002705423086166593,1.0632420594977041,0.17679226327095718,0.05970149253731343,0.059480396710021914,0.17313640617149073
frozenset({'subject=education'}),frozenset({'label=barely-true'}),0.062047021389429025,0.3717518119144423,0.027576453950857345,0.4444444444444445,1.1955407618745708,1.0,0.004510361325442948,1.1308467385540037,0.1743780625706747,0.06788511749347258,0.11570687175639346,0.2593120938342051
frozenset({'state=Virginia'}),frozenset({'label=false'}),0.04118790878557539,0.44316775676153436,0.02174297330740675,0.5278969957081545,1.1911899899166456,1.0,0.0034898201652046115,1.1794719334051136,0.16739813415833274,0.04700038211692778,0.15216295387969214,0.28847981017956587
frozenset({'state=Florida'}),frozenset({'party=democrat'}),0.08997701962170762,0.2481880855577161,0.0265158211065936,0.29469548133595286,1.187387705069434,1.0,0.00418459686249293,1.0659394552956059,0.17341880341880342,0.08508224617129892,0.06186041333587711,0.20076654408677985
frozenset({'subject=foreign-policy'}),"frozenset({'party=republican', 'label=barely-true'})",0.05161746508750221,0.18755524129397208,0.011490189146190561,0.22260273972602743,1.186864937445935,1.0,0.0018090630267209046,1.0450831257363884,0.16601333428919637,0.050465838509316775,0.043138315628837486,0.14193284959911173
frozenset({'state=Wisconsin'}),"frozenset({'party=republican', 'label=false'})",0.08007777974191267,0.22962701078310058,0.02174297330740675,0.271523178807947,1.1824531351166716,1.0,0.003354952115123818,1.057512012470471,0.16773213850508992,0.07550644567219153,0.054384264001045506,0.18310570025847697
"frozenset({'subject=economy', 'subject=jobs'})",frozenset({'label=barely-true'}),0.030581580342937953,0.3717518119144423,0.013434682694007424,0.4393063583815029,1.1817194813904717,1.0,0.0020659247903131485,1.1204838818433143,0.1586265307689354,0.034545454545454546,0.10752843820038319,0.2377226038222303
frozenset({'subject=foreign-policy'}),frozenset({'party=republican'}),0.05161746508750221,0.4986742089446703,0.03040480820222733,0.589041095890411,1.1812142784303634,1.0,0.004664509631988029,1.2198927582346357,0.16176336721645468,0.05848350901054064,0.18025581080819994,0.3250061913340747
frozenset({'subject=legal-issues'}),frozenset({'party=democrat'}),0.035000883860703554,0.2481880855577161,0.010252784161216192,0.29292929292929293,1.180271374715819,1.0,0.0015659818030002142,1.063276850425516,0.15827706223825255,0.03756476683937823,0.05951117096191162,0.1671199171199171
"frozenset({'party=republican', 'subject=education'})",frozenset({'label=barely-true'}),0.027929998232278593,0.3717518119144423,0.012197277709033056,0.43670886075949367,1.174732299247007,1.0,0.0018142502594163182,1.1153170080620014,0.15301596337674034,0.03147810218978102,0.10339392946439382,0.23475956590043157
frozenset({'subject=jobs'}),"frozenset({'party=republican', 'label=barely-true'})",0.06346119851511402,0.18755524129397208,0.013964999116139297,0.2200557103064067,1.1732847815300118,1.0,0.002062518715832424,1.0416702441980858,0.15769982462930834,0.058911260253542125,0.04000329704163242,0.1472568843709225
frozenset({'state=Illinois'}),frozenset({'label=barely-true'}),0.03447056743857168,0.3717518119144423,0.015025631960403041,0.43589743589743596,1.172549593376983,1.0,0.0022111360573950443,1.1137126970607614,0.15241131238288078,0.038409399005874374,0.10210236209110726,0.2381579428655035
"frozenset({'subject=economy', 'label=barely-true'})",frozenset({'party=republican'}),0.03871309881562666,0.4986742089446703,0.022626834010959874,0.5844748858447488,1.1720575785975698,1.0,0.003321610083280399,1.2064873433089802,0.15271153227289458,0.04395604395604396,0.17114754203940205,0.3149244333513003
"frozenset({'party=democrat', 'state=Illinois'})",frozenset({'label=barely-true'}),0.03217252960933357,0.3717518119144423,0.013964999116139297,0.4340659340659341,1.167622914413214,1.0,0.002004802939998499,1.1101084488502089,0.1483313103288828,0.035811423390752495,0.0991871100199744,0.23581565842621477
"frozenset({'state=Florida', 'label=barely-true'})",frozenset({'party=democrat'}),0.04154145306699664,0.2481880855577161,0.012020505568322432,0.28936170212765955,1.1658968297266168,1.0,0.0017104118603388212,1.057938921520579,0.14845835051099002,0.04328453214513049,0.05476584738682579,0.16889737528035398
frozenset({'subject=job-accomplishments'}),frozenset({'label=false'}),0.027753226091567967,0.44316775676153436,0.014318543397560545,0.5159235668789809,1.1641721650715577,1.0,0.002019208447664683,1.1502981866899882,0.14504601571268247,0.0313588850174216,0.1306601961379032,0.274116550092861
"frozenset({'party=republican', 'subject=economy'})",frozenset({'label=barely-true'}),0.052324553650344705,0.3717518119144423,0.022626834010959874,0.43243243243243246,1.1632288493914742,1.0,0.0031750863838297845,1.1069134742459827,0.1480717216937139,0.05636283575517394,0.09658702033491007,0.2466489313850227
frozenset({'subject=elections'}),frozenset({'label=false'}),0.05904189499734842,0.44316775676153436,0.03040480820222733,0.5149700598802396,1.1620205938342703,1.0,0.004239344041302374,1.1480368471706637,0.1481788115636838,0.06444361183964033,0.12894781864841762,0.29178897888307953
"frozenset({'party=democrat', 'subject=economy'})",frozenset({'label=barely-true'}),0.02333392257380237,0.3717518119144423,0.010076012020505568,0.43181818181818177,1.1615765356849521,1.0,0.0014015840246232297,1.1057168110305815,0.14242438675875194,0.026170798898071626,0.09560930065994773,0.2294611593827
"frozenset({'party=democrat', 'subject=health-care'})",frozenset({'label=barely-true'}),0.030758352483648575,0.3717518119144423,0.0132579105532968,0.4310344827586207,1.1594684113007692,1.0,0.0018234372859973567,1.1041937851200714,0.1419004194783878,0.03405994550408719,0.09436186521258227,0.2333489104235329
frozenset({'state=New Jersey'}),frozenset({'label=false'}),0.019975251900300514,0.44316775676153436,0.010252784161216192,0.5132743362831858,1.158194224313515,1.0,0.0014003965858134376,1.1440371542899381,0.13937092600885706,0.022638563622170177,0.1259025143980895,0.26820477883166066
frozenset({'subject=foreign-policy'}),frozenset({'state=Unknown'}),0.05161746508750221,0.2513699840905073,0.015025631960403041,0.2910958904109589,1.1580375893493633,1.0,0.0020505505825652946,1.0560384765486563,0.14389781261992232,0.052179251074278704,0.053064805679998724,0.17543542762460745
frozenset({'state=New Jersey'}),frozenset({'party=republican'}),0.019975251900300514,0.4986742089446703,0.011490189146190561,0.5752212389380531,1.1535010807063335,1.0,0.0015290462063376805,1.1802044664427553,0.13578643578643584,0.022655977692575817,0.15268919205661724,0.2991313567962155
"frozenset({'party=republican', 'subject=taxes'})",frozenset({'label=barely-true'}),0.05161746508750221,0.3717518119144423,0.022096517588828,0.4280821917808219,1.1515268468398048,1.0,0.0029076314161185883,1.0984938378501967,0.1387496738117428,0.05506607929515419,0.08966262208894471,0.2437605442974485
"frozenset({'subject=taxes', 'label=barely-true'})",frozenset({'party=democrat'}),0.03959695951917978,0.2481880855577161,0.011313417005479937,0.28571428571428575,1.1512006512006514,1.0,0.0014859234285083261,1.0525366802191976,0.13675685624884973,0.04092071611253197,0.049914346175808734,0.16564916564916568
"frozenset({'label=false', 'subject=taxes'})",frozenset({'party=republican'}),0.040657592363443525,0.4986742089446703,0.02333392257380237,0.5739130434782609,1.1508777337669345,1.0,0.0030590298643673013,1.17658093819108,0.13665399154619715,0.04522096608427544,0.15007972036548728,0.3103524806189603
frozenset({'subject=message-machine'}),frozenset({'party=republican'}),0.02156620116669613,0.4986742089446703,0.01237404984974368,0.5737704918032787,1.1505918724321686,1.0,0.0016195415429998625,1.1761874328605813,0.13376693766937672,0.024364775495997214,0.14979537099123677,0.2992921937924582
"frozenset({'party=democrat', 'subject=jobs'})",frozenset({'label=false'}),0.01979847975958989,0.44316775676153436,0.010076012020505568,0.5089285714285714,1.1483880847911563,1.0,0.001301964158159476,1.1339129316856025,0.13182415009570828,0.02224824355971897,0.11809807256235827,0.26583245484073165
"frozenset({'subject=economy', 'subject=jobs'})",frozenset({'party=republican'}),0.030581580342937953,0.4986742089446703,0.017500441930351777,0.5722543352601156,1.1475514975421743,1.0,0.0022501965445593138,1.1720184034131356,0.1326356195065167,0.034196891191709856,0.14677107706857337,0.30367413678993016
"frozenset({'label=false', 'state=Wisconsin'})",frozenset({'party=democrat'}),0.038536326674916035,0.2481880855577161,0.010959872724058689,0.28440366972477066,1.1459199142685381,1.0,0.0013956155821845308,1.0506089573616533,0.1324425149309942,0.03974358974358975,0.04817106974677349,0.1642816069421574
"frozenset({'subject=state-budget', 'state=Wisconsin'})",frozenset({'party=republican'}),0.019268163337458018,0.4986742089446703,0.010959872724058689,0.5688073394495413,1.140639177336425,1.0,0.0013513366139351127,1.1626491750006582,0.12572098053352554,0.021617852161785217,0.13989531708958228,0.29539268071378166
"frozenset({'state=Wisconsin', 'label=barely-true'})",frozenset({'party=republican'}),0.02863708679512109,0.4986742089446703,0.01626303694537741,0.5679012345679013,1.138822149574838,1.0,0.0019824603413405376,1.1602111164423348,0.12549353166910643,0.03182289865098582,0.13808789984154368,0.3002568916547412
frozenset({'state=Florida'}),"frozenset({'party=republican', 'label=false'})",0.08997701962170762,0.22962701078310058,0.023510694714512993,0.26129666011787817,1.137917787749682,1.0,0.0028495406596078833,1.0428719455090474,0.13318552792236998,0.07940298507462686,0.04110950121313373,0.18184155561706072
frozenset({'state=Illinois'}),frozenset({'label=false'}),0.03447056743857168,0.44316775676153436,0.01732366978964115,0.5025641025641026,1.1340267763083878,1.0,0.00204742574359215,1.1194050250670184,0.12240601110455165,0.03763440860215054,0.1066682946682947,0.27082732451699343
"frozenset({'subject=foreign-policy', 'label=barely-true'})",frozenset({'party=republican'}),0.020328796181721762,0.4986742089446703,0.011490189146190561,0.5652173913043478,1.1334401923462232,1.0,0.0013527427914730265,1.1530493194272582,0.12017322266329841,0.02264019505398816,0.1327344085362114,0.29412943297936284
"frozenset({'label=false', 'state=Wisconsin'})",frozenset({'party=republican'}),0.038536326674916035,0.4986742089446703,0.02174297330740675,0.5642201834862385,1.1314404742933892,1.0,0.0025259010871595995,1.1504107626322302,0.12082714870171303,0.04218106995884773,0.1307452672713862,0.30391087160841523
"frozenset({'party=democrat', 'state=Illinois'})",frozenset({'label=false'}),0.03217252960933357,0.44316775676153436,0.016086264804666784,0.5,1.1282409254088552,1.0,0.0018284370283543835,1.1136644864769312,0.11744292237442928,0.03502694380292533,0.1020634920634921,0.26814918228958917
frozenset({'subject=environment'}),frozenset({'state=Unknown'}),0.03553120028283543,0.2513699840905073,0.010076012020505568,0.2835820895522388,1.1281461888867896,1.0,0.0011445347706925974,1.0449627305403335,0.1177747337552091,0.03639846743295019,0.04302807097922431,0.1618332388689464
"frozenset({'subject=health-care', 'label=barely-true'})",frozenset({'party=republican'}),0.05073360438394909,0.4986742089446703,0.028460314654410464,0.5609756097560975,1.1249340745800227,1.0,0.003160774621332796,1.1419087462926953,0.11699457533802937,0.05463182897862232,0.12427328081461343,0.3090237850269321
frozenset({'subject=jobs'}),frozenset({'label=barely-true'}),0.06346119851511402,0.3717518119144423,0.0265158211065936,0.4178272980501393,1.1239415240464279,1.0,0.002924005572337851,1.0791440168550968,0.11774631936579844,0.06487889273356402,0.07333962438650478,0.24457698711351472
"frozenset({'party=republican', 'state=Wisconsin'})",frozenset({'label=false'}),0.04366271875552413,0.44316775676153436,0.02174297330740675,0.4979757085020242,1.1236731483829083,1.0,0.00239306418241135,1.1091739038701691,0.11508648543047355,0.046750285062713795,0.09842812158601623,0.2735191665765007
"frozenset({'label=false', 'subject=candidates-biography'})",frozenset({'party=republican'}),0.029344175357963586,0.4986742089446703,0.016439809086088032,0.5602409638554217,1.1234608764729246,1.0,0.0018066256523218537,1.1400011139066402,0.11321556486371638,0.03213545266067726,0.12280787465801145,0.2966039984112273
frozenset({'party=democrat'}),frozenset({'label=barely-true'}),0.2481880855577161,0.3717518119144423,0.10358847445642566,0.41737891737891736,1.1227353949655423,1.0,0.011324103954768072,1.0783135159805903,0.14540629421191534,0.20061622731941117,0.07262592448298691,0.3480142328216508
frozenset({'label=barely-true'}),frozenset({'party=democrat'}),0.3717518119144423,0.2481880855577161,0.10358847445642566,0.2786495482643842,1.1227353949655423,1.0,0.011324103954768072,1.0422283823810963,0.17400477469985257,0.20061622731941117,0.040517398196948384,0.3480142328216508
frozenset({'subject=taxes'}),frozenset({'label=barely-true'}),0.09492663956160509,0.3717518119144423,0.03959695951917978,0.4171322160148976,1.122071776507977,1.0,0.004307809263203906,1.077857115022187,0.12020176478794643,0.09271523178807947,0.0722332431053111,0.2618233595528601
"frozenset({'subject=taxes', 'label=barely-true'})",frozenset({'party=republican'}),0.03959695951917978,0.4986742089446703,0.022096517588828,0.5580357142857143,1.1190386514407253,1.0,0.002350535123986891,1.1343129009736754,0.11076164181851643,0.042808219178082196,0.11840903939149716,0.3011731212336051
frozenset({'state=Georgia'}),frozenset({'label=barely-true'}),0.03570797242354605,0.3717518119144423,0.014848859819692417,0.4158415841584158,1.118600019773732,1.0,0.001574356371448234,1.07547571180748,0.10995155165640959,0.03782080144079244,0.0701789087181087,0.22789226140873717
frozenset({'subject=immigration'}),frozenset({'label=pants-fire'}),0.05639031288668906,0.18508043132402333,0.011666961286901185,0.20689655172413793,1.1178737278925008,1.0,0.0012302178553361427,1.0275072822436229,0.11174597227426006,0.050769230769230775,0.026770887874934556,0.13496690050390278
frozenset({'subject=economy'}),frozenset({'party=republican'}),0.09386600671734134,0.4986742089446703,0.052324553650344705,0.5574387947269304,1.1178416383446457,1.0,0.005515997003779402,1.1327829576611919,0.11633919815250295,0.0968586387434555,0.11721835746482553,0.33118306273035636
frozenset({'subject=health-care'}),"frozenset({'party=republican', 'label=barely-true'})",0.13576100406575925,0.18755524129397208,0.028460314654410464,0.20963541666666663,1.1177262507854222,1.0,0.0029976267785450615,1.0279366963529315,0.12187201843662195,0.09652278177458032,0.027177448233971512,0.18068952737197608
"frozenset({'state=New York', 'label=barely-true'})",frozenset({'party=republican'}),0.02386423899593424,0.4986742089446703,0.0132579105532968,0.5555555555555556,1.114065146323211,1.0,0.00135743004993274,1.127983029874492,0.10488953277797905,0.026032627559875045,0.11346183983701624,0.2910709362322266
"frozenset({'party=republican', 'subject=federal-budget'})",frozenset({'label=false'}),0.04189499734841789,0.44316775676153436,0.020682340463143007,0.49367088607594933,1.1139593947074773,1.0,0.0021158284687142204,1.0997436803959695,0.10677452928375432,0.04453749524172059,0.09069720715290334,0.27017010598173213
frozenset({'state=Texas'}),frozenset({'label=barely-true'}),0.10040657592363443,0.3717518119144423,0.04154145306699664,0.41373239436619724,1.112926369438696,1.0,0.004215126539260525,1.0716065190168074,0.11279313329124564,0.0964696223316913,0.06682165304715187,0.26273876018832926
"frozenset({'state=Unknown', 'party=republican'})",frozenset({'label=barely-true'}),0.05939543927876967,0.3717518119144423,0.024571327558776737,0.41369047619047616,1.1128136109412856,1.0,0.0024909653874398766,1.0715299045520172,0.10777846431743902,0.06043478260869565,0.06675493072862229,0.23989326472386385
"frozenset({'party=republican', 'state=New York'})",frozenset({'label=false'}),0.050203287961817215,0.44316775676153436,0.02474809969948736,0.49295774647887325,1.1123502081495755,1.0,0.0024996211913954833,1.0981969241647516,0.10634122995932052,0.05281026027913995,0.08941649899396385,0.27440069214649687
frozenset({'subject=transportation'}),frozenset({'label=barely-true'}),0.0265158211065936,0.3717518119144423,0.010959872724058689,0.41333333333333333,1.1118529085433508,1.0,0.0011025681832833052,1.070877593327655,0.10334061634166486,0.028297581013235963,0.06618645657475145,0.2214075130765573
frozenset({'subject=federal-budget'}),frozenset({'label=barely-true'}),0.06805727417359024,0.3717518119144423,0.028106770372989216,0.41298701298701296,1.1109213183392925,1.0,0.0028063553849990673,1.0702458071369014,0.10713774443840011,0.0682696436238729,0.06563520891039175,0.24429664486725827
frozenset({'subject=economy'}),frozenset({'label=barely-true'}),0.09386600671734134,0.3717518119144423,0.03871309881562666,0.4124293785310735,1.1094213002141144,1.0,0.0038182407412818004,1.0692300893379205,0.10884611889961997,0.0906832298136646,0.06474760673896529,0.25828316287466657
"frozenset({'state=Virginia', 'label=false'})",frozenset({'party=republican'}),0.02174297330740675,0.4986742089446703,0.012020505568322432,0.5528455284552846,1.108630682194805,1.0,0.0011778455541462882,1.1211467690873738,0.1001642254299624,0.023643949930458975,0.10805611934821753,0.28847522789300917
frozenset({'subject=health-care'}),frozenset({'party=republican'}),0.13576100406575925,0.4986742089446703,0.07495138766130457,0.5520833333333333,1.1071022391586907,1.0,0.00725087635327791,1.1192389753793406,0.11193785046909299,0.13396524486571879,0.10653576046074273,0.3511923224624837
frozenset({'subject=legal-issues'}),frozenset({'label=false'}),0.035000883860703554,0.44316775676153436,0.01714689764893053,0.4898989898989899,1.1054481794409996,1.0,0.0016356344637115418,1.0916117243684769,0.09884934176608003,0.03719325153374233,0.08392336059002728,0.26429532662081523
"frozenset({'label=false', 'subject=health-care'})",frozenset({'party=republican'}),0.05851157857521654,0.4986742089446703,0.03217252960933357,0.5498489425981873,1.1026215768443621,1.0,0.0029943144492335406,1.113683468720229,0.09885467517837035,0.06127946127946129,0.10207879699504428,0.3071825358152227
"frozenset({'party=republican', 'subject=federal-budget'})",frozenset({'label=barely-true'}),0.04189499734841789,0.3717518119144423,0.01714689764893053,0.4092827004219409,1.1009568408401902,1.0,0.0015723564745054232,1.063534432687694,0.09570890554266367,0.0432456531431119,0.05973895224730439,0.2277036421748316
frozenset({'subject=state-budget'}),"frozenset({'party=republican', 'label=barely-true'})",0.06593600848506276,0.18755524129397208,0.013611454834718048,0.2064343163538874,1.100658744216721,1.0,0.001244810853340713,1.0237901858018528,0.09790890411632268,0.056742815033161385,0.0232373645809271,0.1395036803258598
frozenset({'state=Wisconsin'}),frozenset({'party=republican'}),0.08007777974191267,0.4986742089446703,0.04366271875552413,0.5452538631346578,1.0934069846695356,1.0,0.003729995288680288,1.1024300162527396,0.09286378898822785,0.08159894284770401,0.09291294208489406,0.3164057334106469
"frozenset({'label=false', 'subject=economy'})",frozenset({'party=republican'}),0.04224854162983914,0.4986742089446703,0.022980378292381122,0.5439330543933054,1.090758344098876,1.0,0.001912120216055118,1.0992372849745302,0.0868770764119602,0.04436860068259386,0.09027831054405108,0.2950080018510306
